student_id,attendance,participation,homework_scores,final_exam_score
7710,76,80,56,73
7711,77,84,98,65
7712,66,50,96,41
7713,95,78,93,85
7714,99,57,83,32
7715,51,14,91,79
7716,85,64,51,58
7717,99,87,55,45
7718,56,54,76,69
7719,62,75,100,56
7720,64,9,55,99
7721,74,41,56,71
7722,72,94,94,86
7723,71,10,100,39
7724,75,15,70,67
7725,82,72,54,37
7726,60,77,52,47
7727,59,18,79,46
7728,74,30,66,87
7729,86,72,60,95
7730,97,99,41,73
7731,92,52,47,38
7732,87,89,81,77
7733,90,7,46,68
7734,94,23,49,35
7735,73,7,96,59
7736,89,82,43,47
7737,95,47,82,72
7738,82,29,80,62
7739,66,57,75,82
7740,73,85,74,85
7741,86,54,82,48
7742,51,72,42,98
7743,81,61,97,55
7744,73,47,57,58
7745,58,3,97,53
7746,53,36,90,35
7747,66,7,85,83
7748,66,0,95,68
7749,99,91,82,33
7750,97,69,63,87
7751,79,46,71,77
7752,89,99,73,89
7753,60,74,98,55
7754,70,4,41,69
7755,70,49,41,85
7756,67,23,49,68
7757,78,46,62,68
7758,73,17,54,77
7759,59,83,93,54
7760,94,27,51,63
7761,66,76,82,50
7762,67,4,56,54
7763,91,29,57,51
7764,97,0,53,52
7765,69,85,56,54
7766,86,81,54,55
7767,94,45,51,59
7768,67,68,98,67
7769,66,30,55,63
7770,58,69,71,44
7771,63,90,62,73
7772,98,55,77,39
7773,78,88,73,66
7774,80,92,73,36
7775,53,27,55,61
7776,67,15,73,40
7777,69,53,79,77
7778,96,52,46,97
7779,92,11,72,77
7780,93,19,43,74
7781,58,81,82,62
7782,62,33,91,33
7783,64,52,46,76
7784,76,63,57,82
7785,64,22,43,60
7786,77,26,88,60
7787,86,16,100,56
7788,68,47,100,77
7789,75,20,50,65
7790,75,49,82,78
7791,74,39,59,60
7792,75,94,50,73
7793,75,2,54,88
7794,95,16,85,52
7795,77,60,56,97
7796,98,49,73,71
7797,67,89,89,71
7798,81,86,87,42
7799,52,5,51,30
7800,51,27,81,82
7801,82,71,67,69
7802,91,54,87,75
7803,68,57,74,51
7804,66,44,47,81
7805,93,71,66,57
7806,82,18,61,82
7807,61,28,93,92
7808,98,22,96,46
7809,52,31,63,93
7810,92,9,41,35
7811,98,90,70,43
7812,75,48,61,46
7813,84,64,40,67
7814,57,28,100,98
7815,85,58,53,42
7816,56,44,64,82
7817,95,66,75,38
7818,95,50,75,73
7819,85,100,80,55
7820,65,94,42,48
7821,73,10,44,77
7822,50,85,40,59
7823,98,81,93,61
7824,74,98,58,98
7825,59,5,72,40
7826,65,66,81,55
7827,65,61,93,55
7828,57,4,69,46
7829,78,8,51,73
7830,88,27,49,52
7831,77,82,73,54
7832,55,91,55,66
7833,65,90,79,94
7834,69,76,85,31
7835,65,37,68,61
7836,56,42,54,84
7837,90,20,87,79
7838,63,90,50,94
7839,92,61,83,61
7840,75,45,73,66
7841,75,69,75,42
7842,63,37,69,83
7843,56,48,74,32
7844,82,74,48,71
7845,75,80,57,69
7846,94,38,58,95
7847,69,70,78,89
7848,52,29,43,40
7849,53,20,45,30
7850,75,0,90,55
7851,60,88,72,71
7852,51,31,71,91
7853,63,7,55,90
7854,93,68,50,91
7855,79,29,61,41
7856,98,7,75,56
7857,61,18,89,96
7858,75,58,62,57
7859,93,54,65,95
7860,82,29,100,57
7861,62,78,99,50
7862,63,35,70,36
7863,73,54,68,43
7864,83,43,44,68
7865,93,26,93,91
7866,75,76,77,41
7867,70,77,64,67
7868,77,100,99,87
7869,97,53,73,85
7870,85,47,51,68
7871,89,29,61,33
7872,51,38,48,77
7873,91,12,99,36
7874,58,15,59,89
7875,72,43,68,69
7876,64,70,83,37
7877,62,26,68,87
7878,72,44,84,86
7879,66,34,66,64
7880,97,78,93,42
7881,51,27,94,68
7882,69,98,56,50
7883,69,6,44,76
7884,95,61,91,31
7885,52,50,84,73
7886,61,45,100,59
7887,89,19,52,84
7888,51,95,81,69
7889,85,37,54,53
7890,63,60,54,71
7891,65,31,57,57
7892,68,25,89,80
7893,83,57,41,51
7894,93,38,62,37
7895,95,19,82,43
7896,55,81,52,74
7897,62,49,82,67
7898,85,78,43,61
7899,71,51,86,91
7900,67,85,93,96
7901,61,21,94,90
7902,79,52,64,42
7903,100,84,50,76
7904,89,65,89,83
7905,56,42,87,100
7906,81,81,81,81
7907,97,22,51,54
7908,68,76,52,52
7909,55,63,48,59
7910,69,8,98,40
7911,76,6,92,64
7912,92,40,84,56
7913,86,53,77,96
7914,97,64,45,76
7915,56,1,82,79
7916,54,3,90,37
7917,60,77,98,84
7918,64,31,82,71
7919,52,99,49,96
7920,54,1,62,49
7921,72,63,54,74
7922,86,13,84,64
7923,58,19,62,49
7924,64,88,79,53
7925,52,48,76,86
7926,78,7,73,84
7927,55,91,55,38
7928,66,62,84,45
7929,75,45,90,84
7930,70,20,80,87
7931,57,86,86,93
7932,70,31,71,78
7933,60,7,77,58
7934,87,94,79,36
7935,57,100,95,98
7936,91,15,85,31
7937,73,39,44,62
7938,84,26,56,77
7939,63,17,61,66
7940,63,34,78,59
7941,59,51,80,70
7942,61,14,87,33
7943,87,62,57,68
7944,93,52,67,53
7945,95,90,52,79
7946,83,80,89,66
7947,90,65,81,82
7948,59,30,40,54
7949,66,60,92,60
7950,66,63,89,67
7951,52,100,58,87
7952,80,97,73,82
7953,100,33,98,79
7954,50,54,43,33
7955,61,58,82,81
7956,88,2,42,60
7957,53,16,80,43
7958,91,77,49,30
7959,62,77,67,72
7960,83,45,73,88
7961,91,37,78,90
7962,70,34,86,70
7963,71,0,98,47
7964,53,28,58,89
7965,67,3,81,98
7966,54,60,95,88
7967,68,96,91,71
7968,51,16,85,65
7969,61,27,75,69
7970,66,49,96,59
7971,59,89,82,40
7972,83,7,42,54
7973,55,33,62,74
7974,57,58,56,80
7975,100,17,46,72
7976,60,94,65,95
7977,61,58,82,76
7978,58,26,57,53
7979,51,15,99,66
7980,57,9,85,85
7981,60,75,85,75
7982,85,21,45,57
7983,59,15,70,81
7984,70,11,68,44
7985,69,74,48,74
7986,97,83,93,87
7987,57,50,74,96
7988,85,0,56,70
7989,78,26,99,94
7990,91,66,51,69
7991,61,11,75,34
7992,63,29,91,57
7993,97,8,87,67
7994,99,52,100,47
7995,70,60,63,66
7996,71,53,49,56
7997,70,36,97,54
7998,93,64,69,98
7999,99,41,68,56
8000,79,48,78,83
8001,88,3,49,36
8002,69,63,78,56
8003,73,78,94,88
8004,72,50,67,60
8005,56,90,57,97
8006,58,71,80,33
8007,50,59,93,47
8008,75,86,89,92
8009,87,78,56,81
8010,87,90,50,92
8011,93,30,40,74
8012,71,71,56,41
8013,93,93,75,37
8014,59,57,75,51
8015,55,81,85,70
8016,66,3,99,70
8017,100,21,48,86
8018,99,2,84,61
8019,87,78,99,84
8020,73,98,67,35
8021,100,46,87,68
8022,59,37,72,38
8023,57,32,42,61
8024,70,77,90,65
8025,55,47,47,45
8026,70,64,89,41
8027,88,25,45,70
8028,73,7,98,96
8029,82,49,91,87
8030,67,79,100,38
8031,77,37,97,46
8032,81,9,45,34
8033,61,41,68,55
8034,97,36,76,30
8035,91,25,51,30
8036,76,91,48,64
8037,59,11,80,38
8038,95,83,88,67
8039,91,48,58,33
8040,81,13,56,81
8041,91,45,93,48
8042,75,34,87,34
8043,74,28,83,77
8044,60,11,71,92
8045,72,81,74,67
8046,83,43,53,81
8047,89,65,88,75
8048,72,1,93,38
8049,78,58,55,79
8050,80,16,60,95
8051,56,9,51,67
8052,89,17,99,56
8053,82,21,63,49
8054,70,82,73,91
8055,51,57,47,45
8056,67,52,83,42
8057,96,0,60,49
8058,82,87,87,53
8059,86,60,47,79
8060,83,99,67,36
8061,69,88,55,58
8062,84,99,49,34
8063,100,30,91,64
8064,99,30,54,94
8065,67,65,43,99
8066,95,18,65,36
8067,73,52,54,73
8068,57,75,75,42
8069,79,73,71,67
8070,93,94,82,42
8071,59,21,77,83
8072,72,22,43,73
8073,98,86,80,42
8074,60,14,48,54
8075,51,25,74,53
8076,75,2,94,58
8077,85,86,67,99
8078,82,19,76,47
8079,96,39,86,34
8080,62,38,99,47
8081,89,71,48,92
8082,74,17,41,66
8083,53,40,42,100
8084,91,69,97,84
8085,68,26,92,41
8086,67,99,83,81
8087,86,14,87,86
8088,79,36,44,75
8089,68,57,49,73
8090,72,4,67,53
8091,65,72,54,38
8092,50,6,53,41
8093,61,40,85,38
8094,73,83,62,51
8095,83,9,52,46
8096,57,61,55,62
8097,67,25,69,76
8098,97,67,79,44
8099,54,23,47,62
8100,75,77,56,44
8101,79,40,69,56
8102,62,64,56,90
8103,68,16,74,97
8104,78,23,40,77
8105,52,26,88,37
8106,75,6,97,35
8107,89,72,63,92
8108,61,98,87,31
8109,51,11,88,51
8110,60,84,64,50
8111,93,2,41,35
8112,77,78,64,99
8113,67,84,53,42
8114,62,9,78,30
8115,86,32,96,51
8116,71,45,90,53
8117,61,58,72,93
8118,51,51,56,70
8119,86,5,98,51
8120,56,1,70,90
8121,75,28,49,41
8122,75,39,45,33
8123,73,96,78,41
8124,61,60,64,62
8125,65,67,77,50
8126,72,67,76,81
8127,89,28,69,76
8128,58,100,73,88
8129,81,61,57,76
8130,64,59,63,85
8131,86,83,88,42
8132,62,40,95,73
8133,54,86,66,64
8134,60,81,97,58
8135,59,88,66,85
8136,62,64,94,34
8137,90,63,78,96
8138,95,78,60,82
8139,99,62,58,89
8140,64,97,78,35
8141,91,47,62,77
8142,56,19,78,64
8143,89,36,87,47
8144,77,63,83,40
8145,81,90,86,80
8146,84,85,54,52
8147,64,4,82,76
8148,97,33,41,88
8149,85,38,74,86
8150,70,66,90,85
8151,55,80,59,56
8152,50,61,67,64
8153,53,87,96,84
8154,60,23,97,38
8155,93,2,54,47
8156,75,70,55,73
8157,86,88,72,50
8158,72,66,86,85
8159,78,78,51,77
8160,70,92,78,30
8161,97,49,78,56
8162,94,28,82,74
8163,94,73,59,92
8164,98,31,68,87
8165,76,86,82,69
8166,88,38,88,92
8167,89,8,42,67
8168,62,100,87,58
8169,72,13,44,69
8170,65,67,99,48
8171,79,63,41,85
8172,53,19,62,73
8173,89,27,65,94
8174,65,13,65,42
8175,80,43,46,59
8176,91,97,99,78
8177,74,76,49,92
8178,93,94,44,100
8179,61,96,86,64
8180,75,38,51,40
8181,86,27,71,78
8182,97,63,81,69
8183,82,88,70,50
8184,77,31,61,76
8185,58,8,56,32
8186,61,27,59,59
8187,54,94,59,96
8188,77,16,82,91
8189,84,86,47,66
8190,54,76,86,51
8191,83,54,73,60
8192,95,9,88,75
8193,83,79,62,74
8194,62,5,77,43
8195,88,47,92,41
8196,91,74,67,92
8197,94,66,52,67
8198,97,91,68,76
8199,63,40,100,83
8200,60,78,47,84
8201,91,59,50,77
8202,87,76,86,44
8203,53,41,84,100
8204,82,80,57,45
8205,56,70,89,72
8206,90,27,64,36
8207,57,12,88,72
8208,86,80,61,57
8209,100,14,84,95
8210,59,35,100,89
8211,92,91,74,32
8212,64,14,68,30
8213,87,74,60,60
8214,64,55,95,85
8215,54,94,46,75
8216,78,3,100,61
8217,68,98,51,47
8218,100,97,75,97
8219,59,51,63,64
8220,61,90,71,52
8221,53,9,66,42
8222,80,93,71,43
8223,67,44,98,66
8224,65,83,71,34
8225,89,28,71,51
8226,85,52,65,57
8227,74,28,50,33
8228,72,22,85,79
8229,61,56,57,58
8230,83,49,78,66
8231,85,20,44,64
8232,86,42,55,49
8233,52,9,50,64
8234,58,75,93,31
8235,67,29,74,87
8236,92,50,87,47
8237,84,32,50,85
8238,83,17,81,93
8239,90,77,62,81
8240,63,21,94,51
8241,53,63,73,89
8242,78,20,87,39
8243,90,0,56,35
8244,94,14,49,35
8245,99,35,57,57
8246,64,46,83,71
8247,77,53,47,70
8248,91,85,98,92
8249,65,31,65,51
8250,61,57,42,58
8251,54,45,98,100
8252,83,53,91,63
8253,91,32,63,31
8254,50,38,42,55
8255,88,22,77,48
8256,81,42,41,49
8257,75,54,74,62
8258,66,1,56,33
8259,97,65,48,61
8260,76,37,75,48
8261,73,28,61,32
8262,84,66,70,90
8263,95,70,94,67
8264,91,35,73,35
8265,88,28,63,85
8266,75,36,99,69
8267,98,99,48,98
8268,87,86,85,71
8269,72,44,97,31
8270,71,15,82,57
8271,53,30,41,46
8272,98,33,60,99
8273,58,49,73,98
8274,53,64,66,68
8275,56,81,76,36
8276,72,61,46,61
8277,51,42,61,33
8278,98,55,43,50
8279,73,14,53,61
8280,89,47,73,43
8281,80,48,62,99
8282,96,80,83,75
8283,80,43,81,49
8284,96,9,64,87
8285,89,19,40,77
8286,97,69,90,36
8287,100,7,94,69
8288,92,44,87,88
8289,83,33,54,65
8290,73,95,71,73
8291,98,50,53,60
8292,75,3,80,71
8293,65,38,100,73
8294,96,83,60,72
8295,62,23,94,72
8296,64,87,86,76
8297,76,54,97,35
8298,53,25,46,95
8299,65,24,75,38
8300,79,35,60,40
8301,93,70,89,47
8302,79,73,79,54
8303,85,57,51,87
8304,52,11,54,59
8305,71,0,54,30
8306,98,49,56,92
8307,71,24,73,58
8308,99,79,83,95
8309,99,4,74,82
8310,98,82,78,48
8311,61,67,77,95
8312,70,5,53,81
8313,53,25,94,60
8314,80,54,98,89
8315,93,38,44,97
8316,80,8,69,59
8317,72,44,43,42
8318,69,13,54,44
8319,64,54,78,49
8320,72,8,74,63
8321,77,14,84,49
8322,65,36,49,79
8323,86,49,94,56
8324,70,83,41,59
8325,64,71,83,85
8326,66,95,99,94
8327,99,20,63,84
8328,86,56,67,53
8329,62,18,61,54
8330,68,92,83,82
8331,79,57,71,40
8332,94,94,70,89
8333,67,5,58,76
8334,63,3,90,54
8335,85,42,60,54
8336,85,92,42,46
8337,69,41,45,41
8338,68,2,71,81
8339,94,0,41,40
8340,93,54,63,39
8341,56,14,84,89
8342,93,46,98,83
8343,53,84,99,92
8344,83,45,66,49
8345,51,57,48,34
8346,54,94,52,70
8347,59,70,94,92
8348,81,80,53,85
8349,91,82,90,61
8350,90,38,50,56
8351,62,2,53,97
8352,88,29,55,77
8353,54,34,49,36
8354,59,56,59,75
8355,59,28,55,47
8356,87,49,99,67
8357,76,61,97,94
8358,100,51,73,46
8359,70,13,96,67
8360,57,34,55,92
8361,50,27,53,71
8362,77,57,92,37
8363,98,29,67,59
8364,88,89,57,93
8365,63,6,65,38
8366,70,38,77,86
8367,79,94,46,88
8368,70,68,84,96
8369,98,34,73,34
8370,58,51,86,33
8371,66,13,88,37
8372,54,62,84,71
8373,80,35,46,64
8374,89,90,72,42
8375,87,23,74,34
8376,92,39,91,69
8377,68,28,89,48
8378,85,52,78,33
8379,99,21,60,88
8380,82,71,88,47
8381,62,14,67,53
8382,63,68,71,60
8383,82,63,83,87
8384,78,3,55,57
8385,92,74,95,38
8386,98,17,49,74
8387,85,41,62,78
8388,93,29,87,31
8389,59,14,91,35
8390,80,69,89,58
8391,55,54,54,55
8392,50,52,94,57
8393,56,15,82,36
8394,76,72,89,63
8395,70,33,45,85
8396,77,26,72,39
8397,65,12,94,86
8398,95,99,78,76
8399,72,26,51,56
8400,69,72,91,68
8401,87,68,75,51
8402,74,85,70,48
8403,77,30,49,38
8404,54,2,92,48
8405,70,29,73,31
8406,67,20,80,90
8407,96,98,49,88
8408,55,5,91,99
8409,78,91,50,100
8410,68,31,96,99
8411,82,41,53,62
8412,50,100,42,94
8413,94,61,96,54
8414,52,88,72,99
8415,91,31,46,57
8416,70,98,43,47
8417,84,85,78,92
8418,90,87,87,78
8419,89,38,49,95
8420,52,63,54,69
8421,74,29,55,95
8422,94,62,77,33
8423,87,95,43,63
8424,94,30,43,34
8425,69,86,95,51
8426,93,39,94,49
8427,94,32,75,76
8428,83,62,66,63
8429,70,24,61,73
8430,97,35,61,35
8431,72,23,56,85
8432,55,94,84,58
8433,100,57,73,82
8434,62,38,71,30
8435,98,45,91,88
8436,72,76,45,77
8437,58,9,93,36
8438,66,86,72,61
8439,51,81,47,90
8440,68,31,89,86
8441,68,96,100,80
8442,56,35,92,48
8443,91,27,75,56
8444,91,15,44,92
8445,69,15,44,89
8446,58,17,86,90
8447,66,7,49,90
8448,76,79,79,74
8449,96,74,97,50
8450,51,69,46,73
8451,85,0,51,30
8452,68,61,69,73
8453,66,75,64,91
8454,54,37,67,90
8455,88,91,82,79
8456,67,44,52,70
8457,56,57,86,62
8458,66,80,88,41
8459,88,0,61,31
8460,85,31,93,50
8461,89,7,57,43
8462,94,39,66,63
8463,53,55,47,93
8464,87,62,45,52
8465,74,87,50,79
8466,54,73,68,43
8467,79,73,97,75
8468,61,35,80,34
8469,53,88,97,95
8470,73,56,44,51
8471,78,73,46,99
8472,58,82,61,31
8473,53,44,98,58
8474,100,78,86,90
8475,73,79,92,100
8476,63,1,93,45
8477,54,92,43,93
8478,67,67,71,43
8479,91,49,58,72
8480,68,28,84,72
8481,61,94,72,99
8482,67,80,40,84
8483,66,9,93,60
8484,79,26,85,69
8485,73,14,80,56
8486,60,59,95,81
8487,84,30,83,36
8488,72,20,89,75
8489,66,59,80,62
8490,50,57,47,37
8491,64,40,71,34
8492,81,45,69,90
8493,58,44,85,89
8494,64,25,67,53
8495,77,50,80,36
8496,73,35,91,90
8497,84,51,71,65
8498,71,80,64,56
8499,76,50,73,58
8500,68,2,100,49
8501,94,13,72,99
8502,61,48,52,32
8503,69,76,64,68
8504,50,90,81,74
8505,70,0,79,97
8506,98,56,78,60
8507,94,16,100,67
8508,50,49,95,35
8509,59,97,83,37
8510,96,13,88,57
8511,81,58,96,44
8512,88,80,83,37
8513,71,2,87,83
8514,67,97,49,35
8515,97,39,98,58
8516,95,88,96,63
8517,81,65,70,36
8518,76,33,83,69
8519,77,89,50,42
8520,67,94,64,91
8521,88,8,100,94
8522,98,93,85,70
8523,78,83,93,71
8524,67,20,91,95
8525,93,92,84,40
8526,57,24,73,79
8527,80,43,98,100
8528,83,24,59,64
8529,56,8,46,49
8530,85,61,72,57
8531,67,25,96,66
8532,87,56,74,32
8533,58,36,100,88
8534,58,15,68,56
8535,95,36,91,61
8536,57,75,51,77
8537,100,23,44,75
8538,84,25,51,76
8539,67,19,68,69
8540,54,8,74,32
8541,63,86,59,58
8542,77,28,76,87
8543,79,30,99,79
8544,53,18,40,39
8545,88,19,55,90
8546,69,86,69,90
8547,74,26,48,52
8548,77,93,81,35
8549,61,84,100,89
8550,51,43,49,56
8551,92,34,52,84
8552,63,70,87,60
8553,71,21,59,59
8554,80,73,68,96
8555,72,86,96,42
8556,97,14,43,88
8557,69,93,85,83
8558,87,97,88,50
8559,53,12,67,72
8560,64,3,76,40
8561,73,81,52,96
8562,74,55,96,67
8563,50,22,42,53
8564,56,96,76,80
8565,80,97,87,90
8566,61,33,58,75
8567,91,99,67,72
8568,54,98,58,56
8569,93,16,56,59
8570,99,27,57,92
8571,91,13,57,39
8572,87,33,96,32
8573,61,74,62,89
8574,88,56,79,56
8575,67,76,89,74
8576,51,96,48,91
8577,59,54,68,53
8578,64,65,90,75
8579,79,97,81,73
8580,93,92,68,92
8581,66,36,41,33
8582,53,67,99,45
8583,56,75,56,80
8584,90,25,96,77
8585,80,60,95,94
8586,100,91,84,98
8587,88,66,70,74
8588,83,83,67,32
8589,55,73,82,46
8590,99,51,87,66
8591,87,17,91,34
8592,94,52,78,76
8593,100,62,99,73
8594,83,52,69,62
8595,93,26,74,50
8596,64,30,87,96
8597,63,90,90,97
8598,55,0,59,61
8599,99,5,55,53
8600,86,10,73,64
8601,99,33,53,47
8602,81,83,65,96
8603,52,62,59,83
8604,52,52,81,55
8605,71,84,90,89
8606,71,84,63,94
8607,59,17,82,80
8608,100,20,57,89
8609,52,18,82,88
8610,61,3,48,46
8611,78,76,58,50
8612,97,81,59,96
8613,66,28,100,57
8614,56,24,81,73
8615,62,55,69,99
8616,51,76,65,91
8617,53,62,70,71
8618,59,26,74,51
8619,88,59,42,67
8620,73,82,95,43
8621,66,48,79,55
8622,55,64,100,69
8623,68,37,68,83
8624,54,82,45,42
8625,81,51,91,48
8626,59,0,40,71
8627,58,39,91,70
8628,76,80,63,79
8629,62,20,77,32
8630,68,85,73,60
8631,70,14,90,44
8632,73,49,99,83
8633,87,47,46,82
8634,53,31,50,74
8635,73,48,50,67
8636,84,67,75,79
8637,52,44,59,53
8638,53,31,55,46
8639,86,3,44,47
8640,89,64,63,71
8641,97,96,69,46
8642,84,70,69,45
8643,80,72,78,81
8644,93,64,96,65
8645,74,79,87,68
8646,89,17,86,54
8647,62,53,76,71
8648,53,46,72,50
8649,95,5,59,97
8650,63,65,93,88
8651,62,8,61,59
8652,76,67,80,86
8653,55,22,97,62
8654,66,42,100,82
8655,85,50,60,45
8656,89,71,76,78
8657,98,24,93,34
8658,84,79,66,89
8659,66,34,77,100
8660,90,16,74,84
8661,51,17,77,64
8662,62,26,79,98
8663,51,14,99,71
8664,77,80,45,98
8665,92,68,71,53
8666,75,79,55,100
8667,71,14,67,100
8668,96,41,55,84
8669,92,33,66,43
8670,52,47,92,84
8671,84,82,42,44
8672,61,7,88,34
8673,73,9,60,33
8674,54,4,77,59
8675,69,47,77,82
8676,88,25,69,59
8677,88,85,61,90
8678,62,22,58,100
8679,90,61,70,97
8680,94,12,59,84
8681,61,8,86,100
8682,62,19,58,71
8683,59,91,41,58
8684,82,56,79,64
8685,89,100,78,74
8686,65,23,66,58
8687,94,32,47,99
8688,84,19,84,32
8689,52,59,93,86
8690,54,47,66,95
8691,75,63,54,51
8692,60,29,51,56
8693,56,72,86,51
8694,59,16,53,78
8695,91,99,46,53
8696,83,13,56,56
8697,52,18,65,65
8698,57,70,76,46
8699,80,58,59,85
8700,60,66,49,39
8701,94,96,58,83
8702,56,43,57,67
8703,94,31,69,33
8704,51,10,69,79
8705,55,1,64,90
8706,90,89,63,50
8707,81,67,49,65
8708,69,16,41,75
8709,83,80,77,100
8710,99,91,71,73
8711,65,93,74,93
8712,74,39,90,47
8713,61,86,76,42
8714,56,45,46,42
8715,88,87,46,54
8716,66,92,66,34
8717,94,3,49,68
8718,60,37,72,58
8719,55,62,82,86
8720,72,28,94,75
8721,76,18,46,62
8722,95,90,45,39
8723,55,28,45,87
8724,87,99,52,54
8725,51,34,87,68
8726,71,69,52,45
8727,69,22,41,89
8728,74,45,58,57
8729,64,43,90,73
8730,98,47,100,87
8731,78,51,58,61
8732,57,7,89,92
8733,86,54,96,74
8734,98,65,77,82
8735,82,76,41,90
8736,71,39,90,79
8737,99,84,65,56
8738,96,30,45,55
8739,54,47,59,32
8740,88,99,62,68
8741,67,60,93,94
8742,87,51,54,64
8743,86,37,45,82
8744,79,90,67,75
8745,100,35,74,97
8746,80,86,50,51
8747,59,54,47,89
8748,64,84,96,35
8749,91,12,93,81
8750,97,36,89,58
8751,93,46,88,72
8752,67,89,90,63
8753,72,70,90,60
8754,82,21,63,75
8755,65,38,60,33
8756,87,86,88,31
8757,84,57,98,34
8758,83,29,75,75
8759,77,17,46,48
8760,51,17,44,67
8761,79,73,97,88
8762,62,38,68,49
8763,90,93,55,97
8764,65,25,45,82
8765,54,70,53,84
8766,77,6,97,68
8767,88,68,91,65
8768,94,64,41,87
8769,69,45,64,44
8770,73,17,70,30
8771,76,12,89,38
8772,79,24,89,52
8773,94,7,52,81
8774,76,73,99,55
8775,75,31,57,89
8776,56,16,56,47
8777,91,78,84,87
8778,96,78,67,94
8779,87,47,51,98
8780,54,62,74,43
8781,72,39,61,75
8782,77,83,78,98
8783,83,14,40,61
8784,64,98,76,80
8785,81,5,60,98
8786,75,93,40,44
8787,97,62,43,82
8788,80,7,71,100
8789,68,94,97,98
8790,58,31,40,44
8791,78,44,52,59
8792,100,51,85,53
8793,88,78,86,64
8794,53,81,56,98
8795,52,12,51,41
8796,78,23,46,75
8797,60,39,94,98
8798,82,13,90,65
8799,87,91,94,77
8800,60,74,42,96
8801,76,69,89,83
8802,82,61,65,65
8803,70,88,70,81
8804,88,60,75,51
8805,80,0,65,67
8806,87,88,42,91
8807,95,65,83,94
8808,51,31,94,32
8809,76,12,67,37
8810,85,32,83,68
8811,60,31,56,47
8812,96,55,77,32
8813,67,23,86,47
8814,50,90,69,30
8815,84,3,41,55
8816,84,87,47,81
8817,80,22,53,41
8818,77,28,76,67
8819,88,97,74,70
8820,50,20,81,82
8821,74,29,78,42
8822,92,89,50,42
8823,87,19,54,47
8824,69,15,41,48
8825,52,66,76,48
8826,100,48,82,99
8827,51,100,71,77
8828,67,57,79,100
8829,93,43,52,100
8830,59,24,82,57
8831,54,22,56,48
8832,58,58,54,77
8833,51,0,72,58
8834,83,96,90,77
8835,87,14,55,48
8836,80,80,90,76
8837,59,97,52,89
8838,99,80,94,77
8839,61,51,61,49
8840,85,57,62,48
8841,70,40,75,71
8842,98,43,82,78
8843,96,3,89,44
8844,55,76,89,89
8845,97,67,49,97
8846,98,6,56,56
8847,52,45,69,84
8848,59,8,52,44
8849,54,86,69,81
8850,95,32,96,60
8851,75,32,85,36
8852,70,83,69,42
8853,94,3,46,83
8854,75,64,49,42
8855,87,33,74,49
8856,93,90,41,39
8857,75,84,69,81
8858,57,87,58,66
8859,54,78,78,81
8860,64,98,76,56
8861,65,63,99,63
8862,50,24,42,91
8863,65,54,64,45
8864,86,8,73,88
8865,52,16,94,50
8866,96,20,97,45
8867,80,59,61,42
8868,62,12,77,62
8869,65,2,53,83
8870,92,67,78,98
8871,70,3,93,56
8872,51,91,41,81
8873,76,6,71,94
8874,87,25,82,73
8875,75,74,92,59
8876,87,23,42,52
8877,95,9,80,45
8878,74,100,47,84
8879,60,12,65,47
8880,57,43,71,46
8881,57,38,50,81
8882,82,18,89,74
8883,56,50,40,85
8884,87,18,54,83
8885,70,75,43,38
8886,57,51,43,46
8887,100,85,67,56
8888,70,46,49,66
8889,69,100,50,51
8890,57,29,89,96
8891,95,45,62,67
8892,80,75,100,73
8893,99,92,86,65
8894,78,20,42,54
8895,97,74,78,71
8896,58,100,78,42
8897,64,47,56,85
8898,79,61,61,80
8899,75,57,91,79
8900,59,17,66,81
8901,78,58,95,62
8902,65,90,55,54
8903,85,100,55,87
8904,69,47,79,69
8905,94,62,42,67
8906,86,11,91,32
8907,71,86,86,45
8908,56,33,72,31
8909,72,60,81,52
8910,90,86,41,59
8911,89,52,78,39
8912,78,24,85,94
8913,65,61,87,51
8914,87,3,66,81
8915,77,93,99,85
8916,97,93,54,62
8917,87,12,46,59
8918,80,41,84,53
8919,63,48,96,34
8920,82,77,81,82
8921,58,55,48,84
8922,76,46,80,52
8923,73,7,45,39
8924,62,54,95,62
8925,75,87,96,91
8926,78,17,51,56
8927,100,34,69,36
8928,98,88,94,56
8929,92,80,59,39
8930,77,31,59,86
8931,77,23,93,59
8932,57,6,85,32
8933,72,12,66,58
8934,78,90,59,43
8935,54,68,98,54
8936,91,99,46,39
8937,56,89,79,78
8938,91,41,79,67
8939,85,30,69,100
8940,90,73,47,43
8941,76,25,41,59
8942,95,85,53,69
8943,51,75,49,41
8944,74,31,89,43
8945,58,90,57,30
8946,76,96,57,97
8947,50,51,55,78
8948,72,19,91,47
8949,59,39,44,65
8950,91,58,91,93
8951,74,76,70,57
8952,52,13,76,61
8953,55,43,59,54
8954,55,85,62,76
8955,51,81,71,49
8956,67,47,81,62
8957,72,92,56,59
8958,51,42,52,66
8959,61,15,88,82
8960,71,34,89,98
8961,86,52,52,37
8962,69,33,56,30
8963,88,2,99,36
8964,73,67,54,91
8965,97,4,65,87
8966,69,9,83,37
8967,50,51,67,93
8968,50,28,81,37
8969,66,95,84,32
8970,50,30,69,87
8971,94,65,82,61
8972,79,75,74,97
8973,90,90,61,78
8974,96,68,49,67
8975,52,36,50,31
8976,95,26,77,38
8977,60,86,72,75
8978,73,32,45,94
8979,71,67,76,78
